id,name,price,fuel,color,mileage,page_hit,page_favs,registered,CD changer,sunroof,suspension,address,year
16257560,1.6 GDI 럭셔리 기본형,970,가솔린,진주색,24011,822,2,2014-08-10,no,no,no,인천,2011
16518733,1.6 GDI 럭셔리 스타일팩,1240,가솔린,기타,11308,98,1,2014-10-06,no,no,no,대전,2012
16487283,1.6 2U 최고급형,1190,가솔린,청색,13000,34,0,2014-09-29,no,yes,no,경기,2011
16493220,1.6 GDI 럭셔리 기본형,1130,가솔린,쥐색,50000,90,0,2014-09-30,no,no,no,대구,2011
16353150,1.6 GDI 프리미엄 기본형,1230,가솔린,빨간색,18723,339,2,2014-09-01,no,yes,no,경기,2012
16503269,1.6 GDI 럭셔리 기본형,1210,가솔린,진주색,14729,26,0,2014-10-07,no,no,no,경남,2012
16438938,1.6 GDI 럭셔리 기본형,1420,가솔린,흰색,15000,64,0,2014-09-19,no,no,no,전남,2013
16461900,1.6 2U 세이프티,670,가솔린,진주색(밀키베이지),160000,91,0,2014-09-24,no,no,no,경기,2009
16404211,1.6 스마트,830,가솔린,진주색,79000,72,0,2014-09-13,no,no,no,인천,2010
16450908,1.6 2U 최고급형,900,가솔린,하늘색,50174,160,1,2014-09-22,no,no,no,인천,2009
16424606,1.6 GDI 럭셔리 기본형,1190,가솔린,진주색,10921,624,4,2014-09-17,no,no,no,서울,2012
16362207,1.6 2U 최고급형,870,가솔린,흰색,115000,74,0,2014-09-02,no,no,no,충남,2010
16121885,1.6 2U 쿨,980,가솔린,진주색,59674,539,0,2014-07-13,no,yes,no,경기,2009
16494798,디젤 1.6 럭셔리,1299,디젤,진주색,60000,195,0,2014-10-01,no,yes,no,경기,2011
16460528,1.6 2U 세이프티,1050,가솔린,진주색,7000,58,0,2014-09-24,no,no,no,경기,2010
16506668,1.6 2U 최고급형,890,가솔린,진주색,19213,19,0,2014-10-04,no,no,no,인천,2009
16403668,1.6 2U 최고급형,1070,가솔린,은회색,22663,140,0,2014-09-13,no,yes,no,인천,2010
15932058,1.6 4U 기본형,890,가솔린,은색,58344,595,0,2014-06-04,no,yes,no,경기,2009
16517188,1.6 스마트,900,가솔린,진주색(베이지),20000,30,0,2014-10-06,no,no,no,인천,2010
16446195,1.6 2U 최고급형,895,가솔린,빨간색,64000,111,0,2014-09-21,no,yes,no,경기,2009
16132223,1.6 2U 쿨,930,가솔린,진주색,86000,217,0,2014-07-15,no,no,no,전북,2009
